term,invariant,mean_boot_1,mean_boot_2,sd_boot_1,sd_boot_2,mean_boot_difference,sd_boot_difference,mean_boot_fit,sd_boot_fit,n_boot,mean_random_1,mean_random_2,sd_random_1,sd_random_2,mean_random_difference,sd_random_difference,mean_random_fit,sd_random_fit,n_random,d_boot_low,d_boot,d_boot_high,d_random_low,d_random,d_random_high,type,run_number,computer
q1 ~~ q1,FALSE,0.55098369046253,0.550911427272123,0.0746010786196964,0.0729588376116421,7.22631904068276e-05,0.0675050669836522,0.853845176850065,0.0502184979919565,994,0.550147781498395,0.548411088938326,0.0740112957813219,0.0745964978166542,0.00173669256006909,0.0655563346923737,0.933239437883185,0.0256505558336335,687,-0.0869371472677361,0.000979381357046831,0.0888956634277799,-0.0823862795396969,0.023372651631671,0.129123066400406,Medium Residuals,1,computer18
q1 ~~ q1,TRUE,0.492906868095716,0.527529011375053,0.0715850507804949,0.0494180038702976,-0.0346221432793366,0.0561676061847851,0.978183102852718,0.0115570860441403,6,0.539804270939557,0.542575373594093,0.0713093185420024,0.0667478681256565,-0.00277110265453623,0.068226357274743,0.985253382892265,0.0103412800143143,313,,,,-0.196793946536849,-0.0401223783566798,0.116581328394379,Medium Residuals,1,computer18
q2 ~~ q2,FALSE,0.850931954833557,0.851186991044371,0.0419526689895839,0.0418050774711461,-0.000255036210813882,0.0335713309620915,0.854397377513121,0.0496504427096354,994,0.851470384973929,0.850749215445231,0.0404781791399037,0.03977648945765,0.00072116952869801,0.0325395970479897,0.934405697751998,0.0246326579436315,686,-0.0940056817248844,-0.00608984423859706,0.0818275263394473,-0.0878621857667866,0.017971339934416,0.123798307602016,Medium Residuals,1,computer18
q2 ~~ q2,TRUE,0.830860692623158,0.836593591433799,0.0431772221281959,0.0481577758600644,-0.00573289881064123,0.0146965554718794,0.979040401865674,0.00887839187000107,6,0.845142254205294,0.846522488465929,0.0440451877754259,0.0439394910561509,-0.00138023426063521,0.0308338493498736,0.985588164610556,0.0105940106710466,314,,,,-0.187793678128773,-0.0313744002485176,0.125069931053766,Medium Residuals,1,computer18
q3 ~~ q3,FALSE,0.660638493598335,0.661183674024616,0.0720085662839294,0.0691190215557474,-0.00054518042628102,0.0952170611376683,0.859991723900213,0.0497722683964563,994,0.671474769650524,0.669930604440255,0.0616979202234646,0.0581587005738695,0.00154416521026878,0.0558046224617008,0.932783346855043,0.0257456419067043,686,-0.0956402015413623,-0.00772444561847079,0.0801932548943199,-0.0800815525862184,0.0257556474302862,0.131583449172348,Medium Residuals,1,computer18
q3 ~~ q3,TRUE,0.646784472204998,0.669772408102243,0.0704661882425542,0.0475468644123743,-0.0229879358972445,0.0598962383041286,0.985415465365961,0.00736845864694549,6,0.666134724818804,0.667779029176854,0.0598596223751338,0.0564425567524949,-0.00164430435804968,0.0569555000705873,0.984991791426316,0.0106224732961743,314,,,,-0.184682919505183,-0.0282642185366786,0.128177053009582,Medium Residuals,1,computer18
q4 ~~ q4,FALSE,0.887789185120955,0.887657870271001,0.0504092311222191,0.0528432519524758,0.000131314849953769,0.0712011772951434,0.906338593483898,0.0370462428055363,936,0.895310054016456,0.89465732657239,0.0370656530815695,0.0368753726169156,0.000652727444065681,0.0224534510432673,0.933312941131606,0.025476568588283,689,-0.0880568823767474,0.00254286143655804,0.0931419253887216,-0.0879474343217344,0.0176552942453572,0.123251608191013,Medium Residuals,1,computer18
q4 ~~ q4,TRUE,0.878822324568121,0.877144392695014,0.0538337483250611,0.0588214884045593,0.0016779318731072,0.0775447020865039,0.981815111031261,0.0106133653360764,64,0.89078296832964,0.892884580989848,0.0369570643520196,0.035478681403328,-0.0021016126602083,0.0238862330535265,0.985690247383126,0.010251022282038,311,,,,-0.215199431357832,-0.0580148671276783,0.0992164567342387,Medium Residuals,1,computer18
q5 ~~ q5,FALSE,0.64665261333193,0.647526782401105,0.0604418868693073,0.0595060479427358,-0.000874169069175306,0.0605449821872254,0.853083475886564,0.0503714669503891,994,0.653801051693868,0.651227157575839,0.061320834015764,0.0590340068922085,0.00257389411802936,0.058188059363379,0.932887460946225,0.0258320866802912,686,-0.102491098786974,-0.0145753649799084,0.0733440380331773,-0.0630839795952452,0.0427640400983711,0.148596457286012,Medium Residuals,1,computer18
q5 ~~ q5,TRUE,0.598866827984601,0.62308712976741,0.0637090274156405,0.0298987696689996,-0.0242203017828081,0.0423500158842657,0.976910633080118,0.0102410819574081,6,0.64345983668254,0.645025196495364,0.0575914053373756,0.0559099611515672,-0.00156535981282387,0.0622885607966478,0.984945692453546,0.0105177846921662,314,,,,-0.183998676780147,-0.027580074490156,0.128860549438447,Medium Residuals,1,computer18
lv ~1,FALSE,0.0148472788282898,0.0120707748003683,0.111890057931061,0.112540603692012,0.00277650402792148,0.160517464290156,0.929642294027855,0.0374904410794737,931,0.0185153617175181,0.0102292930153982,0.0963115115972876,0.0959744685708875,0.0082860687021199,0.116743665311712,0.956267680188664,0.0255833267112548,674,-0.0661065902494377,0.0247425404674199,0.115585020895759,-0.0206469384666727,0.0861847126442709,0.192984379779662,Large Residuals,1,computer18
lv ~1,TRUE,0.0122011550960952,-0.00202851882772901,0.108049683778134,0.121436625547083,0.0142296739238242,0.16931461623491,0.997688962514565,0.00314490472766738,69,0.0173170568620365,0.0236776469952615,0.102519536646174,0.0923659204018085,-0.00636059013322503,0.114895276746021,0.998564351944035,0.00266506035990601,326,,,,-0.21871879838942,-0.0651867512052595,0.0883954061036531,Large Residuals,1,computer18
q1 ~1,FALSE,0,0,0,0,0,0,0.929642294027855,0.0374904410794737,931,0,0,0,0,0,0,0.956267680188664,0.0255833267112548,674,,,,,,,Large Residuals,1,computer18
q1 ~1,TRUE,0,0,0,0,0,0,0.997688962514565,0.00314490472766738,69,0,0,0,0,0,0,0.998564351944035,0.00266506035990601,326,,,,,,,Large Residuals,1,computer18
q2 ~1,FALSE,-0.0855230572020446,-0.0847902877359202,0.109117679131659,0.106485671233404,-0.000732769466124384,0.188723128628738,0.94183456702761,0.0326714521185283,864,-0.0833940782181827,-0.0858498119554846,0.0665441976338566,0.0652519936586583,0.00245573373730186,0.0838158841958795,0.95649059668059,0.0253541451868785,682,-0.101094977652863,-0.0067968783413468,0.0875031897850005,-0.0688902271858412,0.0372638342211717,0.143404219313877,Large Residuals,1,computer18
q2 ~1,TRUE,-0.093607773324885,-0.0800737956380115,0.10907519138093,0.0987736306023777,-0.0135339776868735,0.184302443604048,0.997260055142687,0.00337521836202988,136,-0.0880764754809439,-0.0931151225037437,0.0646142453296026,0.064651672829655,0.00503864702279976,0.081563859884898,0.99843992652826,0.00280960183938761,318,-0.367882616092294,-0.130069395978605,0.107984095906875,-0.0775673044484409,0.0779578543725707,0.233421587421701,Large Residuals,1,computer18
q3 ~1,FALSE,-0.0442451047131407,-0.0505561206146406,0.0973073200363681,0.0954085679261678,0.00631101590149991,0.164193844778913,0.937952866617084,0.034578952215719,907,-0.0449772230648573,-0.0488251875789503,0.066416334278622,0.0680491638826813,0.00384796451409305,0.0895812023364204,0.956606103415593,0.0251975417966444,670,-0.0265777218341379,0.0654923646799084,0.157544389780327,-0.0498876406792611,0.0572292654539471,0.164324795765349,Large Residuals,1,computer18
q3 ~1,TRUE,-0.0425103984153983,-0.0424021600816388,0.093578903156761,0.0917440683213645,-0.000108238333759478,0.147527153700179,0.997442233095679,0.00336382078668455,93,-0.048611764599007,-0.0420492722779886,0.0673340253599214,0.0665125969145605,-0.00656249232101839,0.0859263583281173,0.998215039966086,0.00302692410486253,330,,,,-0.250695734496849,-0.0980580402949226,0.054654067973742,Large Residuals,1,computer18
q4 ~1,FALSE,-0.0906691664237808,-0.0897376838833404,0.0645821954028087,0.0646470877575842,-0.000931482540440431,0.0884474749399587,0.931292569629831,0.0369696072424134,925,-0.0908786586172377,-0.0867214143678905,0.0614820812979407,0.0662948682958858,-0.00415724424934723,0.0854084535151221,0.955968150475455,0.0250980182672279,666,-0.10555167409664,-0.0144159651778923,0.0767236438066142,-0.172445789246845,-0.0650242234001428,0.0424217730955727,Large Residuals,1,computer18
q4 ~1,TRUE,-0.0733596564352227,-0.0895282137366064,0.0664136089996906,0.0663908627680454,0.0161685573013837,0.088802048078362,0.997409891098552,0.00308360214367598,75,-0.0888869114277979,-0.0850503227453896,0.064627378915506,0.0652023440093148,-0.00383658868240835,0.0883644897941686,0.998452770017841,0.00278678070274131,334,,,,-0.210778862212657,-0.0591012747132593,0.0926206578435754,Large Residuals,1,computer18
q5 ~1,FALSE,0.0399421923637701,0.0373791360308215,0.0666331601407184,0.0678496308374831,0.00256305633294861,0.0945567770116466,0.930291539507254,0.0368199738958677,931,0.0391088107005633,0.0435863181074079,0.0662809152309069,0.0630425668931628,-0.00447750740684465,0.0856955724739887,0.956290288285206,0.0254669386387797,669,-0.0527400247569076,0.0381156795392874,0.128961140140703,-0.176406842342332,-0.0692233802307353,0.0379859716976506,Large Residuals,1,computer18
q5 ~1,TRUE,0.0387960150555737,0.0297297542907109,0.0686936372591316,0.0564049431615048,0.0090662607648628,0.0825907730180665,0.99727220064215,0.00342375731808589,69,0.0333735181131591,0.0338664880220339,0.0641029781776998,0.0606806629272083,-0.000492969908874857,0.0889716887376611,0.998415448269909,0.00278757007393635,331,,,,-0.16024815499857,-0.00789822458668897,0.144457688159094,Large Residuals,1,computer18
lv =~ q1,FALSE,0.714204004446907,0.717485199123528,0.0828077818344649,0.080107049320592,-0.00328119467662003,0.132049236512907,0.945776427473865,0.0294500315707928,887,0.713248670824094,0.717815059261921,0.0584799630593428,0.0560863069896978,-0.00456638843782684,0.0587684134742112,0.966383361566822,0.0198291413899201,543,-0.133347526779569,-0.0402755707873416,0.0528077466573398,-0.198677287867839,-0.0796987121741586,0.0393165930022498,Invariant,1,computer19
lv =~ q1,TRUE,0.722326810439274,0.733114309688736,0.0741149804299859,0.079128027946352,-0.0107874992494618,0.119868447000793,0.997188140772962,0.00353750675048079,113,0.715994210435354,0.720071931367112,0.0548413132636566,0.0545092215021633,-0.00407772093175847,0.0541518456003037,0.998499791378305,0.00276639723685839,457,-0.401632319233886,-0.140714175509813,0.120517142346278,-0.204264796682515,-0.0745803783423111,0.0551448957967346,Invariant,1,computer19
lv =~ q2,FALSE,0.423848971773527,0.431032423353507,0.10642146901632,0.102425008461331,-0.00718345157998069,0.185419649176093,0.948286584819085,0.0287418836463968,869,0.440580232326137,0.438269691656383,0.0679857513159828,0.0653912418640538,0.00231054066975374,0.0939714581528236,0.96628328312316,0.0197049944923854,540,-0.162824163059946,-0.0687791032265871,0.0252857537267102,-0.0846563889007196,0.034640211731859,0.153920749624345,Invariant,1,computer19
lv =~ q2,TRUE,0.422396662810233,0.438640037839833,0.10003575637679,0.0939969976179619,-0.0162433750295993,0.17126244995733,0.997296459958194,0.00344416884020377,131,0.43971592419613,0.436423504708297,0.0681683759099657,0.0668883203638579,0.00329241948783337,0.098753754587191,0.998572372745344,0.00262379686947921,460,-0.409788201188766,-0.167348179361158,0.0754124367376355,-0.0805147848439616,0.048753919031777,0.177996079582651,Invariant,1,computer19
lv =~ q3,FALSE,0.559803673101541,0.55608330147462,0.0705060861629447,0.0710565398073703,0.00372037162692101,0.106271883362233,0.947180631179466,0.0285373837986119,871,0.554575538707745,0.560636744198254,0.0644383109146098,0.0647865548147937,-0.00606120549050907,0.0921384596650206,0.967033005659223,0.0192782378126961,532,-0.0413818021376279,0.0525610976232781,0.146488899655127,-0.214025546187152,-0.0938083154079751,0.0264530299900293,Invariant,1,computer19
lv =~ q3,TRUE,0.581452983661995,0.566183007521517,0.0772333887749826,0.0726207215241126,0.0152699761404779,0.109742784127847,0.997366132090038,0.00351418554544481,129,0.562094919785161,0.567086208738679,0.0649998387138466,0.0665766422068481,-0.0049912889535173,0.0918064528675493,0.998337525347366,0.00286946003559415,468,-0.0411768796440888,0.203701417330052,0.448184017370806,-0.204016297011176,-0.075863566895755,0.0523297422632555,Invariant,1,computer19
lv =~ q4,FALSE,0.287215906252141,0.288480882838545,0.0777516816867401,0.0801806781186898,-0.0012649765864045,0.113963916759939,0.947120622722205,0.0289230682530278,889,0.284681358687639,0.282929321425748,0.0799395604652644,0.0797047103613516,0.00175203726189068,0.116136735178414,0.967222389575382,0.0192923966412937,523,-0.10898000787416,-0.0160173254339733,0.0769498659338158,-0.0992623546006192,0.0219492419870871,0.143150328343566,Invariant,1,computer19
lv =~ q4,TRUE,0.277866703269939,0.281405835316009,0.0830652213893516,0.0730511750920683,-0.00353913204606937,0.119009303141886,0.997783490087613,0.00323701698242158,111,0.290318369699684,0.284969869854715,0.080176359909258,0.0767850156153226,0.00534849984496943,0.112729690550362,0.998282083565626,0.00297686987375563,477,-0.308317564243294,-0.0452466691857891,0.217926972001476,-0.0588324991270047,0.0681346203244911,0.195065979179875,Invariant,1,computer19
lv =~ q5,FALSE,0.456294836492636,0.459026849830214,0.0704969240155747,0.0709911812875276,-0.00273201333757802,0.100926349904034,0.948962164967079,0.0278312032667696,870,0.449252845474801,0.463378569690849,0.0676752343777308,0.0643246004587777,-0.0141257242160478,0.0946978615600291,0.966470988935138,0.019433036058624,536,-0.132594334493361,-0.0386180401880642,0.0553693612621483,-0.333974228355875,-0.213957473958985,-0.093841290929727,Invariant,1,computer19
lv =~ q5,TRUE,0.459231252899518,0.467178356355807,0.0660244396097575,0.06267884437344,-0.00794710345628896,0.0939932100942686,0.996702496886598,0.0036955829523999,129,0.45718022328453,0.458988892435735,0.0643522106041971,0.0664105812633433,-0.00180866915120445,0.0895604750351705,0.998358107713151,0.00296642452766524,463,-0.367610969335892,-0.123453257093335,0.120945018422481,-0.156475448942767,-0.0276599342139479,0.101170544632156,Invariant,1,computer19
lv =~ q1,FALSE,0.643463993524655,0.645718676094628,0.0599016110573019,0.0615180342505579,-0.00225468256997263,0.0592569092783268,0.922621531178132,0.0385398318691942,962,0.643243335834964,0.643851877008226,0.0580758402337269,0.0581926113882197,-0.000608541173261803,0.052211557973344,0.959246175347627,0.0246277112967881,654,-0.126504932994058,-0.0371353876783087,0.0522438160409769,-0.118852854467496,-0.0104678587848295,0.0979211440652312,Small Loadings,1,computer19
lv =~ q1,TRUE,0.651103739919516,0.659004837159638,0.0534231019872963,0.0723032141842276,-0.00790109724012176,0.0569989309100955,0.997138170481115,0.00320617930737335,38,0.647744722436873,0.643924991049533,0.0571541774593931,0.0596810112595764,0.0038197313873397,0.0564406776457246,0.998399907832277,0.00270255545687767,346,,,,-0.0837054937080568,0.0653713734496678,0.214400901336798,Small Loadings,1,computer19
lv =~ q2,FALSE,0.42907864984514,0.428753688129999,0.141834660578944,0.139508465504379,0.000324961715140702,0.263205068416827,0.946404717365814,0.029184937872809,852,0.417899482002655,0.421204402913598,0.0722008357230747,0.0682772432928802,-0.00330492091094265,0.0977023987365762,0.959469039790494,0.0241732530978969,645,-0.0926509413092249,0.00230999500569012,0.0972702527628953,-0.156179939618394,-0.0470341366038347,0.0621299184433682,Small Loadings,1,computer19
lv =~ q2,TRUE,0.421186204904245,0.431058744804441,0.130616559675155,0.133732574616343,-0.00987253990019563,0.246839050284272,0.997596897036716,0.00297269686740309,148,0.410647060107427,0.420982338637404,0.0673012279189668,0.0694832032248576,-0.0103352785299772,0.0961180175997252,0.99805406565782,0.00303659923368071,355,-0.302545638489734,-0.0746880002276606,0.15329651973435,-0.298367898701959,-0.151098538282261,-0.0037227765419899,Small Loadings,1,computer19
lv =~ q3,FALSE,0.507417016427415,0.510209949014209,0.0876321626519593,0.0819853025944441,-0.00279293258679474,0.130823087575899,0.925181862224624,0.0366716497575976,957,0.510195469583175,0.507956682888443,0.0764788889850278,0.0757913713978763,0.00223878669473261,0.112218813226531,0.960564944571614,0.023583721439313,625,-0.122515485261145,-0.0329138996272714,0.0566962915300596,-0.08147905888731,0.0294051362257345,0.14027755282203,Small Loadings,1,computer19
lv =~ q3,TRUE,0.52187386778362,0.504202369619026,0.0759445452380838,0.0833468795029152,0.017671498164594,0.130643896126136,0.996260129581469,0.00335045217366841,43,0.521549222321367,0.506901718137541,0.0734096855912985,0.0738906890121251,0.0146475041838265,0.102112248561651,0.998156049707434,0.00293237683220325,375,,,,0.0553224230109086,0.198878327757959,0.342301935917764,Small Loadings,1,computer19
lv =~ q4,FALSE,0.293374164824261,0.294311656507722,0.073816677010555,0.0774886426947223,-0.000937491683460395,0.111502411220579,0.922860843529062,0.0378579407768404,961,0.293861480539629,0.291421613275648,0.0732728636758881,0.0716572669312925,0.00243986726398131,0.102575545665496,0.959473430518165,0.0242679595488155,649,-0.101800799672786,-0.0123884042239346,0.0770272171051881,-0.0751497048613829,0.033667473739553,0.142471666344461,Small Loadings,1,computer19
